code_station,libelle_station,uri_station,code_support,libelle_support,uri_support,code_fraction,libelle_fraction,uri_fraction,date_prelevement,heure_prelevement,date_maj_analyse,heure_analyse,code_parametre,libelle_parametre,uri_parametre,resultat,code_groupe_parametre,libelle_groupe_parametre,uri_groupe_parametre,code_unite,symbole_unite,uri_unite,code_remarque,mnemo_remarque,code_insitu,libelle_insitu,code_difficulte_analyse,mnemo_difficulte_analyse,limite_detection,limite_quantification,limite_saturation,incertitude_analytique,code_methode_fractionnement,nom_methode_fractionnement,uri_methode_fractionnement,code_methode_analyse,nom_methode_analyse,uri_methode_analyse,rendement_extraction,code_methode_extraction,nom_methode_extraction,uri_methode_extraction,code_accreditation,mnemo_accreditation,agrement,code_statut,mnemo_statut,code_qualification,libelle_qualification,commentaires_analyse,commentaires_resultat_analyse,code_reseau,nom_reseau,uri_reseau,code_producteur_analyse,nom_producteur_analyse,uri_producteur_prelevement,code_preleveur,nom_preleveur,uri_preleveur,code_laboratoire,nom_laboratoire,uri_laboratoire,latitude,longitude,code_operation,code_point_eau_surface,code_banque_reference,code_prelevement,code_analyse,geometry
BF000003,CLAIRFONT,https://id.eaufrance.fr/StationMesureEauxSurface/BF000003,3,Eau,https://id.eaufrance.fr/sup/3,23,Eau brute,https://id.eaufrance.fr/fan/23,2021-01-12,14:07:00,2026-03-19,,1340,Nitrates,https://id.eaufrance.fr/par/1340,7.0,"['47', '41', '31', '215', '214', '213', '212', '209', '193', '192', '191', '190', '166', '165', '164', '122', '121']","['Paramètres azotés', 'Chimique', 'Paramètres classés par classe', ""Paramètres de l'analyse régulière du contrôle de surveillance de l'état chimique des eaux souterraines"", 'Paramètres physico-chimiques pour les eaux littorales', ""Paramètres physico-chimiques pour les plans d'eau"", ""Paramètres physico-chimiques pour les cours d'eau"", ""Arrêté du 26 avril 2022 modifiant l'arrêté du 25 janvier 2010 établissant le programme de surveillance de l'état des eaux en application de l'article R.212.22 du code de l'environnement"", ""Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Eau saline"", ""Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Eau résiduaire"", ""Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Eau douce"", ""Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques"", ""Paramètres de l'analyse régulière du contrôle de surveillance de l'état chimique des eaux souterraines"", ""Paramètres physico-chimiques pour les plans d'eau"", ""Paramètres physico-chimiques pour les cours d'eau"", ""Arrêté du 7 août 2015 modifiant l'arrêté du 25 janvier 2010 établissant le programme de surveillance de l'état des eaux en application de l'article R. 212-22 du code de l'environnement"", 'Paramètres classés par textes réglementaires']","['https://id.eaufrance.fr/gpr/47', 'https://id.eaufrance.fr/gpr/41', 'https://id.eaufrance.fr/gpr/31', 'https://id.eaufrance.fr/gpr/215', 'https://id.eaufrance.fr/gpr/214', 'https://id.eaufrance.fr/gpr/213', 'https://id.eaufrance.fr/gpr/212', 'https://id.eaufrance.fr/gpr/209', 'https://id.eaufrance.fr/gpr/193', 'https://id.eaufrance.fr/gpr/192', 'https://id.eaufrance.fr/gpr/191', 'https://id.eaufrance.fr/gpr/190', 'https://id.eaufrance.fr/gpr/166', 'https://id.eaufrance.fr/gpr/165', 'https://id.eaufrance.fr/gpr/164', 'https://id.eaufrance.fr/gpr/122', 'https://id.eaufrance.fr/gpr/121']",162,mg/L,https://id.eaufrance.fr/urf/162,1,Résultat > seuil de quantification et < au seuil de saturation,2,Laboratoire,0,Difficultés inconnues,,,,,,,,0,Méthode inconnue,https://id.eaufrance.fr/met/0,,,,,1,Analyse réalisée sous accréditation,1,2,Donnée contrôlée niveau 1 (données contrôlées),1,Correcte,,,['0000000028'],"[""Réseau national de suivi au titre du contrôle sanitaire sur les eaux brutes utilisées pour la production d'eau potable""]",['https://id.eaufrance.fr/dc/0000000028'],03101735,,https://id.eaufrance.fr/int/03101735,22310001700423,DEPARTEMENT DE LA HAUTE GARONNE,https://id.eaufrance.fr/int/22310001700423,227,Laboratoire Départemental de l'Eau,https://id.eaufrance.fr/int/227,43.530994507,1.401312906,BF000003202101123,,PC SISEAU,03100184753,13400310018475303100184162,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.4013129056766842, 43.530994507238056]}"
BF000003,CLAIRFONT,https://id.eaufrance.fr/StationMesureEauxSurface/BF000003,3,Eau,https://id.eaufrance.fr/sup/3,23,Eau brute,https://id.eaufrance.fr/fan/23,2021-01-12,14:07:00,2026-03-19,,1350,Phosphore total,https://id.eaufrance.fr/par/1350,0.0,"['48', '41', '31', '215', '214', '213', '212', '209', '194', '192', '191', '190', '166', '165', '164', '122', '121']","['Paramètres phosphorés', 'Chimique', 'Paramètres classés par classe', ""Paramètres de l'analyse régulière du contrôle de surveillance de l'état chimique des eaux souterraines"", 'Paramètres physico-chimiques pour les eaux littorales', ""Paramètres physico-chimiques pour les plans d'eau"", ""Paramètres physico-chimiques pour les cours d'eau"", ""Arrêté du 26 avril 2022 modifiant l'arrêté du 25 janvier 2010 établissant le programme de surveillance de l'état des eaux en application de l'article R.212.22 du code de l'environnement"", ""Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Sédiment en eau de surface continentale"", ""Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Eau résiduaire"", ""Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Eau douce"", ""Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques"", ""Paramètres de l'analyse régulière du contrôle de surveillance de l'état chimique des eaux souterraines"", ""Paramètres physico-chimiques pour les plans d'eau"", ""Paramètres physico-chimiques pour les cours d'eau"", ""Arrêté du 7 août 2015 modifiant l'arrêté du 25 janvier 2010 établissant le programme de surveillance de l'état des eaux en application de l'article R. 212-22 du code de l'environnement"", 'Paramètres classés par textes réglementaires']","['https://id.eaufrance.fr/gpr/48', 'https://id.eaufrance.fr/gpr/41', 'https://id.eaufrance.fr/gpr/31', 'https://id.eaufrance.fr/gpr/215', 'https://id.eaufrance.fr/gpr/214', 'https://id.eaufrance.fr/gpr/213', 'https://id.eaufrance.fr/gpr/212', 'https://id.eaufrance.fr/gpr/209', 'https://id.eaufrance.fr/gpr/194', 'https://id.eaufrance.fr/gpr/192', 'https://id.eaufrance.fr/gpr/191', 'https://id.eaufrance.fr/gpr/190', 'https://id.eaufrance.fr/gpr/166', 'https://id.eaufrance.fr/gpr/165', 'https://id.eaufrance.fr/gpr/164', 'https://id.eaufrance.fr/gpr/122', 'https://id.eaufrance.fr/gpr/121']",367,mg(P2O5)/L,https://id.eaufrance.fr/urf/367,2,Résultat < seuil de détection,2,Laboratoire,0,Difficultés inconnues,,0.0,,,,,,0,Méthode inconnue,https://id.eaufrance.fr/met/0,,,,,1,Analyse réalisée sous accréditation,1,2,Donnée contrôlée niveau 1 (données contrôlées),1,Correcte,,,['0000000028'],"[""Réseau national de suivi au titre du contrôle sanitaire sur les eaux brutes utilisées pour la production d'eau potable""]",['https://id.eaufrance.fr/dc/0000000028'],03101735,,https://id.eaufrance.fr/int/03101735,22310001700423,DEPARTEMENT DE LA HAUTE GARONNE,https://id.eaufrance.fr/int/22310001700423,227,Laboratoire Départemental de l'Eau,https://id.eaufrance.fr/int/227,43.530994507,1.401312906,BF000003202101123,,PC SISEAU,03100184753,13500310018475303100184162,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.4013129056766842, 43.530994507238056]}"
BF000003,CLAIRFONT,https://id.eaufrance.fr/StationMesureEauxSurface/BF000003,3,Eau,https://id.eaufrance.fr/sup/3,23,Eau brute,https://id.eaufrance.fr/fan/23,2021-01-12,14:07:00,2026-03-19,,1303,Conductivité à 25°C,https://id.eaufrance.fr/par/1303,269.0,"['32', '31', '215', '213', '212', '209', '166', '165', '164', '122', '121']","['Physique', 'Paramètres classés par classe', ""Paramètres de l'analyse régulière du contrôle de surveillance de l'état chimique des eaux souterraines"", ""Paramètres physico-chimiques pour les plans d'eau"", ""Paramètres physico-chimiques pour les cours d'eau"", ""Arrêté du 26 avril 2022 modifiant l'arrêté du 25 janvier 2010 établissant le programme de surveillance de l'état des eaux en application de l'article R.212.22 du code de l'environnement"", ""Paramètres de l'analyse régulière du contrôle de surveillance de l'état chimique des eaux souterraines"", ""Paramètres physico-chimiques pour les plans d'eau"", ""Paramètres physico-chimiques pour les cours d'eau"", ""Arrêté du 7 août 2015 modifiant l'arrêté du 25 janvier 2010 établissant le programme de surveillance de l'état des eaux en application de l'article R. 212-22 du code de l'environnement"", 'Paramètres classés par textes réglementaires']","['https://id.eaufrance.fr/gpr/32', 'https://id.eaufrance.fr/gpr/31', 'https://id.eaufrance.fr/gpr/215', 'https://id.eaufrance.fr/gpr/213', 'https://id.eaufrance.fr/gpr/212', 'https://id.eaufrance.fr/gpr/209', 'https://id.eaufrance.fr/gpr/166', 'https://id.eaufrance.fr/gpr/165', 'https://id.eaufrance.fr/gpr/164', 'https://id.eaufrance.fr/gpr/122', 'https://id.eaufrance.fr/gpr/121']",147,µS/cm,https://id.eaufrance.fr/urf/147,1,Résultat > seuil de quantification et < au seuil de saturation,2,Laboratoire,0,Difficultés inconnues,,,,,,,,0,Méthode inconnue,https://id.eaufrance.fr/met/0,,,,,1,Analyse réalisée sous accréditation,1,2,Donnée contrôlée niveau 1 (données contrôlées),1,Correcte,,,['0000000028'],"[""Réseau national de suivi au titre du contrôle sanitaire sur les eaux brutes utilisées pour la production d'eau potable""]",['https://id.eaufrance.fr/dc/0000000028'],03101735,,https://id.eaufrance.fr/int/03101735,22310001700423,DEPARTEMENT DE LA HAUTE GARONNE,https://id.eaufrance.fr/int/22310001700423,227,Laboratoire Départemental de l'Eau,https://id.eaufrance.fr/int/227,43.530994507,1.401312906,BF000003202101123,,PC SISEAU,03100184753,13030310018475303100184162,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.4013129056766842, 43.530994507238056]}"
BF000002,PECH DAVID,https://id.eaufrance.fr/StationMesureEauxSurface/BF000002,3,Eau,https://id.eaufrance.fr/sup/3,23,Eau brute,https://id.eaufrance.fr/fan/23,2021-01-19,08:45:00,2026-03-19,,1340,Nitrates,https://id.eaufrance.fr/par/1340,7.0,"['47', '41', '31', '215', '214', '213', '212', '209', '193', '192', '191', '190', '166', '165', '164', '122', '121']","['Paramètres azotés', 'Chimique', 'Paramètres classés par classe', ""Paramètres de l'analyse régulière du contrôle de surveillance de l'état chimique des eaux souterraines"", 'Paramètres physico-chimiques pour les eaux littorales', ""Paramètres physico-chimiques pour les plans d'eau"", ""Paramètres physico-chimiques pour les cours d'eau"", ""Arrêté du 26 avril 2022 modifiant l'arrêté du 25 janvier 2010 établissant le programme de surveillance de l'état des eaux en application de l'article R.212.22 du code de l'environnement"", ""Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Eau saline"", ""Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Eau résiduaire"", ""Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Eau douce"", ""Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques"", ""Paramètres de l'analyse régulière du contrôle de surveillance de l'état chimique des eaux souterraines"", ""Paramètres physico-chimiques pour les plans d'eau"", ""Paramètres physico-chimiques pour les cours d'eau"", ""Arrêté du 7 août 2015 modifiant l'arrêté du 25 janvier 2010 établissant le programme de surveillance de l'état des eaux en application de l'article R. 212-22 du code de l'environnement"", 'Paramètres classés par textes réglementaires']","['https://id.eaufrance.fr/gpr/47', 'https://id.eaufrance.fr/gpr/41', 'https://id.eaufrance.fr/gpr/31', 'https://id.eaufrance.fr/gpr/215', 'https://id.eaufrance.fr/gpr/214', 'https://id.eaufrance.fr/gpr/213', 'https://id.eaufrance.fr/gpr/212', 'https://id.eaufrance.fr/gpr/209', 'https://id.eaufrance.fr/gpr/193', 'https://id.eaufrance.fr/gpr/192', 'https://id.eaufrance.fr/gpr/191', 'https://id.eaufrance.fr/gpr/190', 'https://id.eaufrance.fr/gpr/166', 'https://id.eaufrance.fr/gpr/165', 'https://id.eaufrance.fr/gpr/164', 'https://id.eaufrance.fr/gpr/122', 'https://id.eaufrance.fr/gpr/121']",162,mg/L,https://id.eaufrance.fr/urf/162,1,Résultat > seuil de quantification et < au seuil de saturation,2,Laboratoire,0,Difficultés inconnues,,,,,,,,0,Méthode inconnue,https://id.eaufrance.fr/met/0,,,,,1,Analyse réalisée sous accréditation,1,2,Donnée contrôlée niveau 1 (données contrôlées),1,Correcte,,,['0000000028'],"[""Réseau national de suivi au titre du contrôle sanitaire sur les eaux brutes utilisées pour la production d'eau potable""]",['https://id.eaufrance.fr/dc/0000000028'],03101735,,https://id.eaufrance.fr/int/03101735,22310001700423,DEPARTEMENT DE LA HAUTE GARONNE,https://id.eaufrance.fr/int/22310001700423,227,Laboratoire Départemental de l'Eau,https://id.eaufrance.fr/int/227,43.60934733,1.419491118,BF000002202101193,,PC SISEAU,03100184752,13400310018475203100184161,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.4194911180906418, 43.60934733038498]}"
BF000002,PECH DAVID,https://id.eaufrance.fr/StationMesureEauxSurface/BF000002,3,Eau,https://id.eaufrance.fr/sup/3,23,Eau brute,https://id.eaufrance.fr/fan/23,2021-01-19,08:45:00,2026-03-19,,1303,Conductivité à 25°C,https://id.eaufrance.fr/par/1303,327.0,"['32', '31', '215', '213', '212', '209', '166', '165', '164', '122', '121']","['Physique', 'Paramètres classés par classe', ""Paramètres de l'analyse régulière du contrôle de surveillance de l'état chimique des eaux souterraines"", ""Paramètres physico-chimiques pour les plans d'eau"", ""Paramètres physico-chimiques pour les cours d'eau"", ""Arrêté du 26 avril 2022 modifiant l'arrêté du 25 janvier 2010 établissant le programme de surveillance de l'état des eaux en application de l'article R.212.22 du code de l'environnement"", ""Paramètres de l'analyse régulière du contrôle de surveillance de l'état chimique des eaux souterraines"", ""Paramètres physico-chimiques pour les plans d'eau"", ""Paramètres physico-chimiques pour les cours d'eau"", ""Arrêté du 7 août 2015 modifiant l'arrêté du 25 janvier 2010 établissant le programme de surveillance de l'état des eaux en application de l'article R. 212-22 du code de l'environnement"", 'Paramètres classés par textes réglementaires']","['https://id.eaufrance.fr/gpr/32', 'https://id.eaufrance.fr/gpr/31', 'https://id.eaufrance.fr/gpr/215', 'https://id.eaufrance.fr/gpr/213', 'https://id.eaufrance.fr/gpr/212', 'https://id.eaufrance.fr/gpr/209', 'https://id.eaufrance.fr/gpr/166', 'https://id.eaufrance.fr/gpr/165', 'https://id.eaufrance.fr/gpr/164', 'https://id.eaufrance.fr/gpr/122', 'https://id.eaufrance.fr/gpr/121']",147,µS/cm,https://id.eaufrance.fr/urf/147,1,Résultat > seuil de quantification et < au seuil de saturation,2,Laboratoire,0,Difficultés inconnues,,,,,,,,0,Méthode inconnue,https://id.eaufrance.fr/met/0,,,,,1,Analyse réalisée sous accréditation,1,2,Donnée contrôlée niveau 1 (données contrôlées),1,Correcte,,,['0000000028'],"[""Réseau national de suivi au titre du contrôle sanitaire sur les eaux brutes utilisées pour la production d'eau potable""]",['https://id.eaufrance.fr/dc/0000000028'],03101735,,https://id.eaufrance.fr/int/03101735,22310001700423,DEPARTEMENT DE LA HAUTE GARONNE,https://id.eaufrance.fr/int/22310001700423,227,Laboratoire Départemental de l'Eau,https://id.eaufrance.fr/int/227,43.60934733,1.419491118,BF000002202101193,,PC SISEAU,03100184752,13030310018475203100184161,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.4194911180906418, 43.60934733038498]}"
BF000002,PECH DAVID,https://id.eaufrance.fr/StationMesureEauxSurface/BF000002,3,Eau,https://id.eaufrance.fr/sup/3,23,Eau brute,https://id.eaufrance.fr/fan/23,2021-01-19,08:45:00,2026-03-19,,1350,Phosphore total,https://id.eaufrance.fr/par/1350,0.0,"['48', '41', '31', '215', '214', '213', '212', '209', '194', '192', '191', '190', '166', '165', '164', '122', '121']","['Paramètres phosphorés', 'Chimique', 'Paramètres classés par classe', ""Paramètres de l'analyse régulière du contrôle de surveillance de l'état chimique des eaux souterraines"", 'Paramètres physico-chimiques pour les eaux littorales', ""Paramètres physico-chimiques pour les plans d'eau"", ""Paramètres physico-chimiques pour les cours d'eau"", ""Arrêté du 26 avril 2022 modifiant l'arrêté du 25 janvier 2010 établissant le programme de surveillance de l'état des eaux en application de l'article R.212.22 du code de l'environnement"", ""Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Sédiment en eau de surface continentale"", ""Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Eau résiduaire"", ""Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Eau douce"", ""Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques"", ""Paramètres de l'analyse régulière du contrôle de surveillance de l'état chimique des eaux souterraines"", ""Paramètres physico-chimiques pour les plans d'eau"", ""Paramètres physico-chimiques pour les cours d'eau"", ""Arrêté du 7 août 2015 modifiant l'arrêté du 25 janvier 2010 établissant le programme de surveillance de l'état des eaux en application de l'article R. 212-22 du code de l'environnement"", 'Paramètres classés par textes réglementaires']","['https://id.eaufrance.fr/gpr/48', 'https://id.eaufrance.fr/gpr/41', 'https://id.eaufrance.fr/gpr/31', 'https://id.eaufrance.fr/gpr/215', 'https://id.eaufrance.fr/gpr/214', 'https://id.eaufrance.fr/gpr/213', 'https://id.eaufrance.fr/gpr/212', 'https://id.eaufrance.fr/gpr/209', 'https://id.eaufrance.fr/gpr/194', 'https://id.eaufrance.fr/gpr/192', 'https://id.eaufrance.fr/gpr/191', 'https://id.eaufrance.fr/gpr/190', 'https://id.eaufrance.fr/gpr/166', 'https://id.eaufrance.fr/gpr/165', 'https://id.eaufrance.fr/gpr/164', 'https://id.eaufrance.fr/gpr/122', 'https://id.eaufrance.fr/gpr/121']",367,mg(P2O5)/L,https://id.eaufrance.fr/urf/367,2,Résultat < seuil de détection,2,Laboratoire,0,Difficultés inconnues,,0.0,,,,,,0,Méthode inconnue,https://id.eaufrance.fr/met/0,,,,,1,Analyse réalisée sous accréditation,1,2,Donnée contrôlée niveau 1 (données contrôlées),1,Correcte,,,['0000000028'],"[""Réseau national de suivi au titre du contrôle sanitaire sur les eaux brutes utilisées pour la production d'eau potable""]",['https://id.eaufrance.fr/dc/0000000028'],03101735,,https://id.eaufrance.fr/int/03101735,22310001700423,DEPARTEMENT DE LA HAUTE GARONNE,https://id.eaufrance.fr/int/22310001700423,227,Laboratoire Départemental de l'Eau,https://id.eaufrance.fr/int/227,43.60934733,1.419491118,BF000002202101193,,PC SISEAU,03100184752,13500310018475203100184161,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.4194911180906418, 43.60934733038498]}"
05157620,L'Hers Mort à Baziège,https://id.eaufrance.fr/StationMesureEauxSurface/05157620,3,Eau,https://id.eaufrance.fr/sup/3,23,Eau brute,https://id.eaufrance.fr/fan/23,2021-01-20,09:23:00,2025-10-28,,1301,Température de l'Eau,https://id.eaufrance.fr/par/1301,6.0,"['32', '31', '215', '214', '213', '212', '209', '166', '165', '164', '122', '121']","['Physique', 'Paramètres classés par classe', ""Paramètres de l'analyse régulière du contrôle de surveillance de l'état chimique des eaux souterraines"", 'Paramètres physico-chimiques pour les eaux littorales', ""Paramètres physico-chimiques pour les plans d'eau"", ""Paramètres physico-chimiques pour les cours d'eau"", ""Arrêté du 26 avril 2022 modifiant l'arrêté du 25 janvier 2010 établissant le programme de surveillance de l'état des eaux en application de l'article R.212.22 du code de l'environnement"", ""Paramètres de l'analyse régulière du contrôle de surveillance de l'état chimique des eaux souterraines"", ""Paramètres physico-chimiques pour les plans d'eau"", ""Paramètres physico-chimiques pour les cours d'eau"", ""Arrêté du 7 août 2015 modifiant l'arrêté du 25 janvier 2010 établissant le programme de surveillance de l'état des eaux en application de l'article R. 212-22 du code de l'environnement"", 'Paramètres classés par textes réglementaires']","['https://id.eaufrance.fr/gpr/32', 'https://id.eaufrance.fr/gpr/31', 'https://id.eaufrance.fr/gpr/215', 'https://id.eaufrance.fr/gpr/214', 'https://id.eaufrance.fr/gpr/213', 'https://id.eaufrance.fr/gpr/212', 'https://id.eaufrance.fr/gpr/209', 'https://id.eaufrance.fr/gpr/166', 'https://id.eaufrance.fr/gpr/165', 'https://id.eaufrance.fr/gpr/164', 'https://id.eaufrance.fr/gpr/122', 'https://id.eaufrance.fr/gpr/121']",27,°C,https://id.eaufrance.fr/urf/27,1,Résultat > seuil de quantification et < au seuil de saturation,1,In situ,0,Difficultés inconnues,,,,,,,,3,Méthode spécifique,https://id.eaufrance.fr/met/3,,,,,0,Inconnu,,2,Donnée contrôlée niveau 1 (données contrôlées),1,Correcte,,,,,[],24310063300011,COMMUNAUTE D'AGGLOMERATION DU SICOVAL,https://id.eaufrance.fr/int/24310063300011,22310001700225,DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA,https://id.eaufrance.fr/int/22310001700225,22310001700225,DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA,https://id.eaufrance.fr/int/22310001700225,43.440743027,1.626100838,05157620202101203,100,PC AEAG,1597025,41910539,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.626100838233488, 43.44074302727585]}"
05157370,L'Hers-Mort à Escalquens (amont STEP),https://id.eaufrance.fr/StationMesureEauxSurface/05157370,3,Eau,https://id.eaufrance.fr/sup/3,23,Eau brute,https://id.eaufrance.fr/fan/23,2021-01-20,11:13:00,2025-10-28,,1302,Potentiel en Hydrogène (pH),https://id.eaufrance.fr/par/1302,8.4,"['32', '31', '215', '213', '212', '209', '166', '165', '164', '122', '121']","['Physique', 'Paramètres classés par classe', ""Paramètres de l'analyse régulière du contrôle de surveillance de l'état chimique des eaux souterraines"", ""Paramètres physico-chimiques pour les plans d'eau"", ""Paramètres physico-chimiques pour les cours d'eau"", ""Arrêté du 26 avril 2022 modifiant l'arrêté du 25 janvier 2010 établissant le programme de surveillance de l'état des eaux en application de l'article R.212.22 du code de l'environnement"", ""Paramètres de l'analyse régulière du contrôle de surveillance de l'état chimique des eaux souterraines"", ""Paramètres physico-chimiques pour les plans d'eau"", ""Paramètres physico-chimiques pour les cours d'eau"", ""Arrêté du 7 août 2015 modifiant l'arrêté du 25 janvier 2010 établissant le programme de surveillance de l'état des eaux en application de l'article R. 212-22 du code de l'environnement"", 'Paramètres classés par textes réglementaires']","['https://id.eaufrance.fr/gpr/32', 'https://id.eaufrance.fr/gpr/31', 'https://id.eaufrance.fr/gpr/215', 'https://id.eaufrance.fr/gpr/213', 'https://id.eaufrance.fr/gpr/212', 'https://id.eaufrance.fr/gpr/209', 'https://id.eaufrance.fr/gpr/166', 'https://id.eaufrance.fr/gpr/165', 'https://id.eaufrance.fr/gpr/164', 'https://id.eaufrance.fr/gpr/122', 'https://id.eaufrance.fr/gpr/121']",264,unité pH,https://id.eaufrance.fr/urf/264,1,Résultat > seuil de quantification et < au seuil de saturation,1,In situ,0,Difficultés inconnues,,,,,,,,380,Essais des eaux - Mesure électrométrique du pH avec l'électrode de verre (NF T90-008 Février 2001),https://id.eaufrance.fr/met/380,,,,,0,Inconnu,,3,Donnée contrôlée niveau 2 (données validées),1,Correcte,,,,,[],24310063300011,COMMUNAUTE D'AGGLOMERATION DU SICOVAL,https://id.eaufrance.fr/int/24310063300011,22310001700225,DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA,https://id.eaufrance.fr/int/22310001700225,22310001700225,DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA,https://id.eaufrance.fr/int/22310001700225,43.521937863,1.525600828,05157370202101203,100,PC AEAG,1597022,41910732,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.5256008282035058, 43.52193786304789]}"
